bathrooms,constructed_year,description,elevator,energetic_qualification_kWhm2_year,floor,heater_system,its_new,m2_build,neigh_m2_useful,neighbourhood,garden,price_down_euro,price_down_percentage,price_euro,price_m2,real_estate,ref,rooms,status,terrace,title,link,avg_neigh_euro_m2,neigh_quality,neigh_type,neigh_floors,neigh_rent,neigh_rooms
1,1971,J-SAG270  Piso situado en el Barrio de Sagrada Familia muy cercano a todo tipo de comercios hospital de Sant Pau colegios CC Les Glorias. Muy bien comunicado con la línea 5 (Azul) y línea 2 (Morada) parada de Sagrada Familia y con diversas líneas de autobuses.  La finca es del 1971 dispone de ascensor siendo una sexta planta de altura real.  El piso tiene 6 m² construidos distribuidos en tres habitaciones una de ellas doble una mediana y una individual salón comedor con un pequeño balcón cocina independiente y un baño completo.  No pierdas la oportunidad de venir a verlo.  RESERVALO YA!  *Honorarios registro gestoría notaría no incluidos en el precio. .,1,115,6,Bomba de frío/calor,0,66,75,La Sagrada Família,0,0,0,270000,4091,LA CASA AGENCY,Ref.: J-SAG270,3,2,0,Piso en venta en calle de Padilla,http://idealista.com/inmueble/91659864/,3501,0.08309281482606712,25,8,0.3527267203402704,4
1,2020,DESDE BAJOS DÚPLEX A ÁTICOS - DESDE 331.000€  Ubicado en la maravillosa zona de Badal justo al lado de la parada de metro Badal (L5) y de varias líneas de autobús. Próximo a colegios e institutos instalaciones deportivas centros de salud zonas ajardinadas comercios de todo tipo y todo lo necesario para vivir en uno de los barrios más solicitados de la Ciudad Condal.  ¡Pisos de obra nueva de diseño! Constan con parquet carpintería de aluminio en negro puertas lacadas en blanco y puerta de entrada blindada.  - Todas las alturas. Desde bajos dúplex a 3ª planta. - Desde 70m² - 2/3 habitaciones. - Balcón - Desde 1 baño con plato de ducha a 2 baños (1 en suite). - Cocina americana. - Ascensor. - Calefacción y aire acondicionado por conductos. - Terraza comunitaria solárium con piscina.  ¡CONSÚLTENOS Y VENGA A VERLOS SIN COMPROMISO!  *DESDE 331.00€  Si desea concertar una visita o una asesoría financiera de manera totalmente gratuita no dude en contactar con nosotros. También puede explicarnos cuáles son sus necesidades y le buscamos el hogar que mejor se adapte.  ¡Le esperamos en CASA AGENCY!,1,45,1,Eléctrica,0,70,75,Sants - Badal,0,0,0,331000,4729,PUNTO BADAL,Ref.: PB-CC331K,2,2,1,Piso en venta en calle de Carreras i Candi,http://idealista.com/inmueble/91658086/,3020,0.09553702795487984,15,5,0.2936733692986758,5
1,1972,X JES 195k  La Casa Agency ofrece en exclusiva un nuevo inmueble a la venta en el barrio de Sant Martí:  Vivienda situada a dos calles de la Plaza de la Palmera del barrio de Sant Martí de Barcelona. 77 metros construidos de los cuales 73 metros cuadrados son útiles. Consta de 4 habitaciones 1 doble 1 mediana y 2 individuales 1 baño. Suelo de terrazo puertas de madera sapelli y ventanas de aluminio.  Ideal para primera vivienda y/o compraventas.  Se trata de un 3º de altura con ascensor en planta exterior con orientación oeste (montaña) y sur (tarragona). La salida al balcón es desde el salón comedor donde cabe 1 mesita y un par de sillas.  Se encuentra a tan solo 2 minutos andando del Metro La Pau (L2 y L4) y a 4 minutos andando del Metro Sant Martí (L2). La vivienda está rodeada de parques colegios supermercados y tiendas.  A tan solo 15 minutos andando del Centro Comercial Diagonal Mar y el Centro Comercial Glories.   Las líneas de autobús más cercanas son: H10 H12 33 B24 V27. Fácil acceso a rondas. Servicio de Bicing a 3 minutos andando.   Los gastos de ITP AJD y honorarios de la agencia no están incluidos en el precio   La Casa Agency estamos para asesorarte!,1,0,3,null,0,77,75,La Verneda i la Pau,0,0,0,195000,2532,LA CASA AGENCY,Ref.: X JES 195,4,2,0,Piso en venta en Gran Via de les Corts Catalanes,http://idealista.com/inmueble/91651620/,0,0.060413354531001606,25,9,0.1414061119943473,5
1,2006,Se vende magnifico piso en finca del 2006 con plaza de parking incluida en el precio. El piso tiene 60 m² distribuidos en un comedor con cocina americana de 27m² una habitación individual con su armario empotrado una habitación de matrimonio con salida a una terraza de 10m² y también con su armario empotrado y baño equipado de las 4 piezas. La vivenda está en un estado de conservación excelente debido a su poco utilizo. Equipada con aire acondicionado calor y frio por conducto ventanas de aluminio con doble cristal y climalit persianas y cortinas robotizadas.  Es una 4ª planta real y orientado a patio de manza mucha tranquilidad y sol directo por la tarde. La plaza de parking para coche grandE viene incluida en el precio y tiene las siguientes medidas: 2.50 * 4.50. Todo el piso funciona con electricidad y la finca está equipada con paneles solares en la azotea.,1,0,4,Bomba de frío/calor,0,60,75,La Sagrada Família,1,0,0,380000,6333,departamento comercial,Ref.: MRN-359959,2,2,1,Piso en venta en INDUSTRIA,http://idealista.com/inmueble/91651032/,3501,0.08309281482606712,25,8,0.3527267203402704,4
2,1960,X XAV 270k  La Casa Agency ofrece un nuevo inmueble a la venta en el barrio de Sant Martí:  Vivienda situada a dos calles de la Plaza de la Palmera del barrio de Sant Martí de Barcelona. 100 metros construidos de los cuales 90 metros cuadrados son útiles. Consta de 4 habitaciones todas exteriores 1 doble 1 mediana y 2 individuales 1 baño amplio y completo y otro baño (solo aseo). Suelo de parket puertas de madera maciza y ventanas de doble climalit blancas.  Las reformas son hechas de hace 5 años. Ideal para primera vivienda y/o compraventas.  Se trata de un 6º de altura con ascensor en planta todo exterior con orientación este (al mar) muy luminoso. La salida al balcón es desde el salón comedor donde cabe 1 mesita y un par de sillas tranquilamente.  Se encuentra a tan solo 2 minutos andando del Metro La Pau (L2 y L4) y a 4 m...,1,0,6,Gas natural,0,100,75,La Verneda i la Pau,0,0,0,270000,2700,LA CASA AGENCY,Ref.: X XAV 270,4,2,0,Piso en venta en calle d'Andrade,http://idealista.com/inmueble/91650785/,0,0.060413354531001606,25,9,0.1414061119943473,5
2,2016,Piso en venta de 115m2 con grandes vistas y 3 habitaciones en Carrer Bilbao El Poblenou Barcelona.    Inmueble de 115m2 construidos -según Catastro 25º de altura en una finca con ascensor. Para entrar a vivir.    La vivienda se encuentra distribuida en 1 salón comedor 1 terraza cocina independiente 3 habitaciones (1 de tamaño doble con baño y vestidor y 2 de tamaño individual) y 2 baños -1 de ellos presentado en suite-.    Equipada además con suelo de parquet aire acondicionado calefacción armarios empotrados iluminación por ojos de buey y puerta de seguridad.    La vivienda se entrega con 1 plaza de aparcamiento ubicada en la misma finca incluida en el precio de venta.    La finca dispone de servicio de conserjería y de zona comunitaria con piscina solarium y gimnasio.    En cuanto a su ubicación se encuentra situada en Car...,1,79,25,null,0,115,75,El Poblenou,1,0,0,1090000,9478,Immoaugusta,Ref.: IAUbilbao1,3,2,1,Piso en venta en calle de Bilbao,http://idealista.com/inmueble/91648884/,3271,0.13167674706696786,15,5,0.2294017094017094,4
1,1971,Ref: D-Padilla270  Piso situado en el Barrio de Sagrada Familia muy cercano a todo tipo de comercios hospital de Sant Pau colegios CC Les Glorias. Muy bien comunicado con la línea 5 (Azul) y línea 2 (Morada) parada de Sagrada Familia y con diversas líneas de autobuses.  La finca es del 1971 dispone de ascensor siendo una sexta planta de altura real.  El piso tiene 6 m² construidos distribuidos en tres habitaciones una de ellas doble una mediana y una individual salón comedor con un pequeño balcón cocina independiente y un baño completo.  No pierdas la oportunidad de venir a verlo.  ``La Casa Agency´´ Está preparada para cualquier escenario. Para su tranquilidad nuestras oficinas y equipos comerciales han tomado todas las medidas de seguridad para seguir ofreciendo el mejor servicio.   *El precio de venta del inmueble no incluye los honorarios de la inmobiliaria ni los tributos que gravan Ia compraventa (ITPAJD o IVA) ni en caso de haberlos los notariales y los registrales que satisface el comprador. . . . . .   RESERVALO YA!,1,115,6,Bomba de frío/calor,0,66,75,La Sagrada Família,0,0,0,270000,4091,LA CASA AGENCY,Ref.: D-Padilla270,3,2,0,Piso en venta en calle Padilla,http://idealista.com/inmueble/91646213/,3501,0.08309281482606712,25,8,0.3527267203402704,4
2,1940,Piso en venta a reformar de 138m2 en Passeig de Sant Joan Dreta de l'Eixample Barcelona.    Inmueble de 138m2 construidos 1º de altura en una finca clásica con ascensor. Esquinero y exterior a Passeig de Sant Joan. Para reformar.    El inmueble se encuentra actualmente distribuido en 1 salón comedor cocina independiente 4 habitaciones (2 habitaciones dobles exteriores 1 habitación individual exterior y 1 habitación individual interior) 1 baño 1 aseo 1 zona de aguas y 1 zona trastero.    Equipada con calefacción aire acondicionado posibilidad de recuperar el suelo hidráulico original armarios empotrados y carpinteria exterior e interior de aluminio. Finca con servicio de conserjería.     En cuanto a su ubicación se encuentra situada en Passeig de Sant Joan la Dreta de l'Eixample Barcelona; tocando l'Avinguda Diagonal Plaç...,1,134,1,null,0,138,75,La Dreta de l'Eixample,0,0,0,430000,3116,Immoaugusta,Ref.: IAUjoan1,4,3,0,Piso en venta en paseo de Sant Joan,http://idealista.com/inmueble/91633273/,0,0.06280814576634508,15,7,0.42443676109747935,5
2,1970,PRECIO NEGOCIABLE!  Fantástico inmueble en calle Joan Güell enfrente de la plaza Can Mantega.   Se trata de un piso de 86 m² distribuido en 4 dormitorios (dos de matrimonio una de ellas con armario empotrado) con dos piezas exteriores a calle cuarto de baño completo y aseo patio privativo de 11 m². El inmueble se encuentra a reformar.   Muy luminoso debido a su orientación mar y a la vez muy tranquilo.   Finca con doble puerta y ascensor. La misma dispone de parking con acceso directo desde el ascensor pero no incluido en la venta.   Próximo a Plaza de Sants (Metro L1/L5) y Estación de Sants (Metro L3/L5 Renfe y AVE) con todo tipo de servicios.,1,174,1,null,0,86,75,Sants,0,0,0,320000,3721,Veí Nou,Ref.: 8934,4,3,0,Piso en venta en calle de Joan Güell,http://idealista.com/inmueble/91623741/,2996,0.19163763066202089,7,4,0.3452597638982786,4
1,1965,Piso en calle Mare de Deu del Port muy próximo de la parada de Metro Foc (L10).  6º real de altura con ascensor y exterior a la calle. Salón comedor de 23m² exterior con salida a amplio balcón de 6m² con mucha luz y amplitud de vistas; 3 dormitorios amplios; baño completo y reformado; y cocina con galería. Equipado con carpintería de aluminio aire acondicionado de calor y altillo de carga.  Finca en muy buen estado con 2 ascensores y entrada completamente rehabilitada.  Zona en constante proyección y mejora.,1,53,6,null,0,90,75,La Marina del Port,0,0,0,199000,2211,Veí Nou,Ref.: 8895,3,2,0,Piso en venta en calle de la Mare de Déu de Port,http://idealista.com/inmueble/91620683/,0,0.0522757999098693,7,6,0.21847679134745382,5
1,1936,Luminoso piso a estrenar en Fontrodona (Poblesec) a pasos de Blai  Ubicado en una finca clásica de 1936 en perfecto estado de conservación con ascensor en una calle tranquila. Una cuarta planta real con una superficie de 52m².  Reforma en curso que aún permite ajustes en distribución así como personalizar los acabados. Con dos años de garantía.  Ideal para pareja joven o inversor: •2 habitaciones  •1 de ellas doble con balcón. •Muy luminoso ya que todas las estancias son exteriores •1 baño completo •Amplio salón con cocina abierta (o cerrada según preferencia) •Acabados de calidad premium •Piso pos-covid: materiales y acabados “wellness” que cuidan la salud (filtros de aire de alta eficiencia parquet sin polucionantes pintura de cal... ) •Reforma sin impacto medioambiental  Este piso situado en c/Fontrodona una calle tranquila a pa...,1,164,4,null,0,52,75,El Poble Sec - Parc de Montjuïc,0,0,0,335000,6442,Privalore,Ref.: PRI-R-FONTRODONA002,2,2,1,Piso en venta en calle d'En Fontrodona,http://idealista.com/inmueble/91583384/,3271,0.13022672895066656,15,5,0.2294017094017094,4
1,1965,Piso tipo apartamento junto a la avenida Roma. Consta de salón-comedor 2 habitaciones cocina independiente equipada y baño completo. Con distribución sin pasillo. Para actualizar. La vivienda cuenta con calefacción de gas y aire acondicionado. Techos de bóveda catalana.  Ideal para primera vivienda o inversión.  En finca regia rehabilitada con ascensor.  Cerca del parque de Joan Miró el centro comercial de Las Arenas la plaza España y la estación de Sants. Zona con todo tipo de servicios comercios y transporte público.,1,0,1,Gas natural,0,44,75,La Nova Esquerra de l'Eixample,0,210000,7,195000,4432,Vilamarí Immobiliària,Anuncio: 91184764,2,3,0,Piso en venta en calle d'Entença,http://idealista.com/inmueble/91184764/,0,0.06280814576634508,15,4,0.46245951934549173,5
2,1946,Magnifico piso reformado con todas las comodidades céntrico y con todos los servicios. con licencia turística vigente muy rentable. Situado en una finca regia rehabilitada del año 1945 en el Eixample Dret A 5 minutos del Paseo de Gracia y de la Sagrada Família barrio con todo tipo de servicios y muy bien comunicado mediante transporte público metro y autobuses. el piso dispone de una reforma integral con suelo de parquet y ventanas de aluminio climatizadas puertas de haya blancas y distribuido en 4 habitaciones que se pueden utilizar como vivienda o como piso turístico con gran rentabilidad.,1,0,4,null,0,95,75,La Sagrada Família,0,0,0,610000,6421,Singular Properties,Ref.: SP102TV,4,2,0,Piso en venta en calle Industria,http://idealista.com/inmueble/89809392/,3501,0.08309281482606712,25,8,0.3527267203402704,4
2,1966,Assessoria Balista le trae en exclusiva éste excelente piso en una magnífica finca del año 1966 en Avenida Meridana una de las principales vías de entrada y salida de la ciudad con ascensor y orientado a norte.  Se trata de un inmueble de 94 m2 muy bien distribuidos dispone de un amplio salón-comedor de 17 m2 3 habitaciones dobles - antes 5 (1416 m2 - 1340 m2 - 1320 m2) 2 baños completos con plato de ducha cocina y lavadero. El piso está de origen de techos altos suelo de terrazo puertas de madera aberturas exteriores de aluminio aire acondicionado y calefacción en todo el piso.  Su inmejorable comunicación al lado del Metro Sagrera -Meridiana L1 L5 L9 Y L10 - y Estación Renfe. lo convierte en una muy buena oportunidad en el barrio.  ¡No dudes en visitarlo!  No se incluyen dentro del precio del inmueble gastos tales como Registro Notaria impuestos y honorarios al comprador  Contactar al número de teléfono: 931 067 321 Assessoria Balista Gestió Patrimonial.,1,266,0,Gas natural,0,94,75,Navas,0,0,0,240000,2553,Diego Balista,Ref.: meridiana_0001,3,3,0,Piso en venta en avenida Meridiana,http://idealista.com/inmueble/91622387/,2806,0.147481001970166,15,5,0.26456515620602306,5
1,1973,Piso orientado a Girona para reformar ubicado en la zona de San Martí. Año de la finca 1973.  79 m2 construidos 72 m2 útiles semi exterior 4º de altura real.  Consta de cuatro habitaciones (Una doble y mediana exteriores dos individuales orientados al patio de luces).  Dispone de un baño diseñado con 3 piezas y bañera. Cocina con acceso a área de lavadero y salón con balcón al exterior.  ¿TE LO VAS A PERDER? Ven a visitarlo contáctanos y solicita tu visita.  Si deseas concertar una asesoría financiera de manera totalmente gratuita no dudes en contactar con nosotros. También puedes informarnos de tus necesidades y nosotros buscamos tu piso.  Si estas interesado en conocer el valor tu inmueble podemos tasarlo de manera gratuita.  * Honorarios y gastos de compra venta no están incluidos en el precio.  ** LA CASA AGENCY Está preparada para cualquier escenario. Para su tranquilidad nuestras oficinas y equipos comerciales han tomado todas las medidas de seguridad para seguir ofreciendo el mejor servicio.,1,0,4,null,0,79,75,Sant Martí,0,0,0,195000,2468,Punt Sagrada Familia,Ref.: ALEJOSSDM,4,2,0,Piso en venta en Provençals del Poblenou,http://idealista.com/inmueble/91650319/,0,0.060413354531001606,25,9,0.1414061119943473,4
